jobID,appName,start,end,duration (s)
0.0,shoc_lev1BFS,1539003300.154603,1539003302.227518,2.0729150772094727
1.0,shoc_lev1fft,1539003300.155801,1539003302.194295,2.0384938716888428
2.0,shoc_lev1GEMM,1539003300.156998,1539003302.67608,2.5190820693969727
3.0,shoc_lev1md5hash,1539003300.159422,1539003302.233269,2.0738470554351807
4.0,rodinia_dwt2d,1539003300.161585,1539003302.341683,2.180097818374634
5.0,lonestar_dmr,1539003302.196932,1539003310.793668,8.596735954284668
6.0,cudasdk_dct8x8,1539003302.230026,1539003304.404113,2.1740870475769043
7.0,cudasdk_binomialOptions,1539003302.235914,1539003331.09028,28.854366064071655
8.0,cudasdk_sortingNetworks,1539003302.344132,1539003310.022279,7.678147077560425
9.0,cudasdk_convolutionFFT2D,1539003302.678572,1539003309.001861,6.323289155960083
10.0,cudasdk_FDTD3d,1539003304.407429,1539003322.364988,17.95755910873413
11.0,poly_correlation,1539003309.004887,1539003359.04507,50.0401828289032
12.0,cudasdk_convolutionSeparable,1539003310.025759,1539003312.902101,2.8763420581817627
13.0,cudasdk_stereoDisparity,1539003310.796256,1539003341.014738,30.21848201751709
14.0,cudasdk_dwtHaar1D,1539003312.905059,1539003313.386799,0.48173999786376953
15.0,cudasdk_fastWalshTransform,1539003313.389453,1539003318.037687,4.648234128952026
16.0,parboil_lbm,1539003318.04033,1539003322.366223,4.32589316368103
17.0,poly_covariance,1539003322.369086,1539003372.755815,50.3867290019989
18.0,cudasdk_scan,1539003322.371243,1539003325.713447,3.3422040939331055
19.0,cudasdk_BlackScholes,1539003325.716031,1539003327.299614,1.583582878112793
20.0,cudasdk_convolutionTexture,1539003327.302511,1539003328.871061,1.5685501098632812
21.0,poly_fdtd2d,1539003328.874145,1539003372.381408,43.50726294517517
22.0,poly_syrk,1539003331.093431,1539003337.991476,6.898045063018799
23.0,poly_syr2k,1539003337.994873,1539003401.658242,63.663368940353394
24.0,poly_2dconv,1539003341.017728,1539003342.952192,1.9344639778137207
25.0,poly_3dconv,1539003342.955352,1539003344.820555,1.8652029037475586
26.0,rodinia_b+tree,1539003344.823539,1539003347.125831,2.3022918701171875
27.0,cudasdk_simpleCUFFTcallback,1539003347.129767,1539003348.050946,0.9211790561676025
28.0,cudasdk_segmentationTreeThrust,1539003348.054975,1539003351.762767,3.707792043685913
29.0,cudasdk_radixSortThrust,1539003351.766,1539003355.073831,3.307831048965454
30.0,cudasdk_boxFilterNPP,1539003355.077074,1539003355.54373,0.466655969619751
31.0,cudasdk_lineOfSight,1539003355.547245,1539003356.065449,0.5182039737701416
32.0,cudasdk_reduction,1539003356.068747,1539003357.283959,1.2152118682861328
33.0,shoc_lev1reduction,1539003357.286631,1539003357.849507,0.5628759860992432
34.0,shoc_lev1sort,1539003357.852527,1539003358.420764,0.5682370662689209
35.0,cudasdk_MCSingleAsianOptionP,1539003358.423833,1539003358.885314,0.46148109436035156
36.0,cudasdk_MCEstimatePiInlineP,1539003358.888547,1539003359.632868,0.7443211078643799
37.0,cudasdk_MCEstimatePiInlineQ,1539003359.04877,1539003359.877968,0.8291981220245361
38.0,cudasdk_SobolQRNG,1539003359.637061,1539003360.547757,0.9106957912445068
39.0,cudasdk_threadFenceReduction,1539003359.882817,1539003360.575663,0.6928460597991943
40.0,cudasdk_c++11Cuda,1539003360.550483,1539003361.449582,0.8990991115570068
41.0,cudasdk_eigenvalues,1539003360.578413,1539003362.456479,1.878066062927246
42.0,cudasdk_mergeSort,1539003361.455377,1539003362.437084,0.9817068576812744
43.0,cudasdk_interval,1539003362.443444,1539003365.208589,2.7651450634002686
44.0,rodinia_heartwall,1539003362.459649,1539003363.556379,1.0967299938201904
45.0,lonestar_mst,1539003363.559628,1539003364.025657,0.46602892875671387
46.0,rodinia_hybridsort,1539003364.029216,1539003365.011186,0.9819698333740234
47.0,parboil_mriq,1539003365.01412,1539003365.692184,0.6780638694763184
48.0,parboil_cutcp,1539003365.211895,1539003366.10324,0.8913450241088867
49.0,cudasdk_dxtc,1539003365.696087,1539003366.332915,0.6368281841278076
50.0,lonestar_bh,1539003366.106389,1539003368.467486,2.3610968589782715
51.0,cudasdk_transpose,1539003366.335594,1539003367.293535,0.9579410552978516
52.0,lonestar_sssp,1539003367.296152,1539003369.562495,2.266342878341675
53.0,parboil_bfs,1539003368.486352,1539003369.216567,0.7302150726318359
54.0,cudasdk_shflscan,1539003369.219241,1539003369.829038,0.6097970008850098
55.0,rodinia_lud,1539003369.566668,1539003370.196066,0.6293978691101074
56.0,rodinia_needle,1539003369.831929,1539003370.721068,0.88913893699646
57.0,cudasdk_quasirandomGenerator,1539003370.198765,1539003371.696569,1.4978039264678955
58.0,cudasdk_MCEstimatePiQ,1539003370.724545,1539003371.221213,0.49666810035705566
59.0,cudasdk_MCEstimatePiP,1539003371.224718,1539003371.748249,0.5235309600830078
60.0,parboil_sgemm,1539003371.699475,1539003372.573866,0.8743908405303955
61.0,cudasdk_matrixMul,1539003371.751094,1539003372.665429,0.9143350124359131
62.0,poly_3mm,1539003372.384612,1539003375.904811,3.5201988220214844
63.0,cudasdk_scalarProd,1539003372.577478,1539003373.928105,1.3506271839141846
64.0,parboil_stencil,1539003372.668203,1539003373.930964,1.262760877609253
65.0,poly_bicg,1539003372.758428,1539003374.334639,1.5762109756469727
66.0,poly_mvt,1539003373.931356,1539003375.66161,1.7302539348602295
67.0,poly_atax,1539003373.933767,1539003375.477469,1.5437018871307373
68.0,rodinia_gaussian,1539003374.337515,1539003375.31612,0.978604793548584
