jobID,appName,start,end,duration (s)
0.0,rodinia_dwt2d,1538525815.722108,1538525820.929202,5.207094192504883
1.0,rodinia_gaussian,1538525815.723454,1538525820.881205,5.157751083374023
2.0,cudasdk_simpleCUFFTcallback,1538525815.724638,1538525822.402263,6.677624940872192
3.0,rodinia_heartwall,1538525815.726766,1538525821.711722,5.984955787658691
4.0,cudasdk_interval,1538525815.727729,1538525823.235237,7.507507801055908
5.0,cudasdk_segmentationTreeThrust,1538525815.729313,1538525825.644912,9.91559910774231
6.0,cudasdk_scalarProd,1538525815.732341,1538525821.642819,5.910477876663208
7.0,cudasdk_BlackScholes,1538525815.732187,1538525822.963704,7.23151707649231
8.0,cudasdk_fastWalshTransform,1538525815.735606,1538525825.432238,9.696632146835327
9.0,cudasdk_batchCUBLAS,1538525815.735604,1538525822.467173,6.731569051742554
10.0,cudasdk_convolutionSeparable,1538525815.737694,1538525823.610482,7.872787952423096
11.0,poly_gemm,1538525815.739192,1538525822.945797,7.206604957580566
12.0,cudasdk_quasirandomGenerator,1538525815.741424,1538525822.262202,6.520777940750122
13.0,cudasdk_convolutionTexture,1538525820.901643,1538525824.724657,3.8230140209198
14.0,cudasdk_convolutionFFT2D,1538525820.957644,1538525828.544598,7.586954116821289
15.0,cudasdk_transpose,1538525821.704777,1538525825.74761,4.042833089828491
16.0,cudasdk_dct8x8,1538525821.732695,1538525826.112059,4.379364013671875
17.0,cudasdk_mergeSort,1538525822.267441,1538525826.613005,4.345563888549805
18.0,parboil_sgemm,1538525822.408416,1538525826.468796,4.060379981994629
19.0,rodinia_needle,1538525822.470867,1538525826.750097,4.279230117797852
20.0,cudasdk_MCEstimatePiInlineP,1538525822.948531,1538525827.130407,4.181876182556152
21.0,poly_atax,1538525822.966861,1538525827.544917,4.57805609703064
22.0,parboil_stencil,1538525823.238401,1538525827.550451,4.312050104141235
23.0,cudasdk_SobolQRNG,1538525823.613214,1538525828.167119,4.553905010223389
24.0,lonestar_bh,1538525824.727756,1538525831.16384,6.436084032058716
25.0,cudasdk_scan,1538525825.43493,1538525832.604357,7.169426918029785
26.0,parboil_cutcp,1538525825.647652,1538525830.414329,4.766677141189575
27.0,lonestar_mst,1538525825.750555,1538525830.499217,4.748661994934082
28.0,cudasdk_MCEstimatePiInlineQ,1538525826.115194,1538525830.774891,4.659696817398071
29.0,shoc_lev1reduction,1538525826.471583,1538525831.565798,5.094215154647827
30.0,poly_3mm,1538525826.615952,1538525833.876069,7.260117053985596
31.0,lonestar_sssp,1538525826.752949,1538525833.715474,6.962524890899658
32.0,cudasdk_MCSingleAsianOptionP,1538525827.133417,1538525831.869465,4.736048221588135
33.0,cudasdk_c++11Cuda,1538525827.547952,1538525832.529383,4.981431007385254
34.0,cudasdk_MCEstimatePiQ,1538525827.553672,1538525832.433909,4.880236864089966
35.0,poly_syrk,1538525828.170526,1538525837.168522,8.997995853424072
36.0,cudasdk_sortingNetworks,1538525828.548467,1538525839.396455,10.84798812866211
37.0,parboil_mriq,1538525830.417025,1538525834.452633,4.035607814788818
38.0,rodinia_backprop,1538525830.502593,1538525834.610359,4.1077659130096436
39.0,cudasdk_dwtHaar1D,1538525830.77786,1538525834.758107,3.9802470207214355
40.0,cudasdk_vectorAdd,1538525831.167738,1538525835.072919,3.9051809310913086
41.0,poly_syr2k,1538525831.569826,1538525915.594061,84.0242350101471
42.0,shoc_lev1fft,1538525831.885646,1538525835.959349,4.073702812194824
43.0,rodinia_lavaMD,1538525832.436646,1538525836.412273,3.9756269454956055
44.0,poly_correlation,1538525832.537579,1538525896.891663,64.35408401489258
45.0,rodinia_hotspot,1538525832.608057,1538525836.899399,4.29134202003479
46.0,cudasdk_shflscan,1538525833.718366,1538525837.717602,3.9992361068725586
47.0,poly_fdtd2d,1538525833.879729,1538525894.477258,60.59752893447876
48.0,poly_bicg,1538525834.455275,1538525838.813474,4.358198881149292
49.0,rodinia_hybridsort,1538525834.613906,1538525839.732463,5.118556976318359
50.0,cudasdk_reduction,1538525834.760818,1538525842.18584,7.4250218868255615
51.0,poly_covariance,1538525835.076422,1538525897.679676,62.603254079818726
52.0,poly_mvt,1538525835.973634,1538525841.02324,5.049606084823608
53.0,cudasdk_FDTD3d,1538525836.41609,1538525880.389251,43.97316098213196
54.0,cudasdk_simpleCUBLAS,1538525836.903094,1538525842.442747,5.539653062820435
55.0,poly_3dconv,1538525837.171691,1538525842.834563,5.662872076034546
56.0,cudasdk_stereoDisparity,1538525837.721192,1538525879.86502,42.14382815361023
57.0,parboil_lbm,1538525838.837646,1538525876.899302,38.06165599822998
58.0,cudasdk_matrixMul,1538525839.399912,1538525842.202884,2.802971839904785
59.0,lonestar_dmr,0.0,0.0,0.0
60.0,shoc_lev1md5hash,1538525841.037758,1538525843.686055,2.64829683303833
61.0,poly_gesummv,1538525842.205589,1538525846.122741,3.917151927947998
62.0,poly_2dconv,1538525842.222259,1538525876.898902,34.67664289474487
63.0,shoc_lev1GEMM,1538525842.461689,1538525846.346887,3.8851981163024902
64.0,rodinia_pathfinder,1538525842.849665,1538525846.064927,3.2152621746063232
65.0,cudasdk_binomialOptions,1538525843.713389,1538525877.729231,34.01584219932556
66.0,cudasdk_MCEstimatePiP,1538525846.07746,1538525879.09424,33.01677989959717
67.0,parboil_bfs,1538525846.139661,1538525879.656032,33.51637101173401
68.0,shoc_lev1sort,1538525846.361649,1538525879.836193,33.474544048309326
69.0,cudasdk_radixSortThrust,1538525876.917937,1538525883.645625,6.7276880741119385
