jobID,appName,start,end,duration (s)
0.0,cudasdk_fastWalshTransform,1538515393.21553,1538515404.328859,11.1133291721344
1.0,poly_gesummv,1538515393.21692,1538515401.796171,8.579251050949097
2.0,poly_3dconv,1538515393.218421,1538515403.021017,9.802596092224121
3.0,poly_bicg,1538515393.220735,1538515401.68837,8.467634916305542
4.0,cudasdk_c++11Cuda,1538515393.22267,1538515399.928057,6.7053868770599365
5.0,cudasdk_quasirandomGenerator,1538515393.226325,1538515401.096158,7.869832992553711
6.0,poly_correlation,1538515393.22633,1538515456.964804,63.738473892211914
7.0,parboil_cutcp,1538515393.227916,1538515399.942229,6.71431303024292
8.0,rodinia_b+tree,1538515393.231096,1538515401.740313,8.509217023849487
9.0,lonestar_dmr,1538515393.235115,1538515408.776448,15.541332960128784
10.0,lonestar_sssp,1538515393.243802,1538515404.022659,10.778856992721558
11.0,cudasdk_boxFilterNPP,1538515393.242577,1538515399.941724,6.69914698600769
12.0,cudasdk_simpleCUFFTcallback,1538515393.246214,1538515402.107915,8.861701011657715
13.0,cudasdk_segmentationTreeThrust,1538515393.246856,1538515406.741314,13.494457960128784
14.0,cudasdk_scalarProd,1538515393.247852,1538515400.586842,7.338989973068237
15.0,rodinia_backprop,1538515393.252824,1538515400.784634,7.53181004524231
16.0,cudasdk_dwtHaar1D,1538515399.949562,1538515404.221913,4.272351026535034
17.0,cudasdk_stereoDisparity,1538515399.96107,1538515441.188352,41.22728204727173
18.0,rodinia_lud,1538515399.961585,1538515404.144421,4.182836055755615
19.0,parboil_lbm,1538515400.604635,1538515409.452464,8.847829103469849
20.0,poly_syrk,1538515400.801575,1538515412.472922,11.67134714126587
21.0,rodinia_heartwall,1538515401.113577,1538515407.272371,6.158794164657593
22.0,poly_covariance,1538515401.691553,1538515462.216964,60.525410890579224
23.0,poly_atax,1538515401.743685,1538515407.992153,6.248467922210693
24.0,cudasdk_convolutionFFT2D,1538515401.799968,1538515413.929414,12.129446029663086
25.0,cudasdk_MCEstimatePiInlineQ,1538515402.111231,1538515407.59918,5.487948894500732
26.0,cudasdk_MCEstimatePiQ,1538515403.024964,1538515408.406386,5.381421804428101
27.0,cudasdk_shflscan,1538515404.026015,1538515409.009798,4.983783006668091
28.0,rodinia_lavaMD,1538515404.147822,1538515409.027228,4.879406213760376
29.0,cudasdk_dct8x8,1538515404.225293,1538515409.908199,5.682906150817871
30.0,lonestar_bh,1538515404.332584,1538515410.682942,6.350358009338379
31.0,cudasdk_MCEstimatePiP,1538515406.769644,1538515411.36131,4.591665983200073
32.0,cudasdk_convolutionTexture,1538515407.285705,1538515412.933222,5.647516965866089
33.0,parboil_mriq,1538515407.616715,1538515411.976389,4.359673976898193
34.0,poly_2dconv,1538515407.995601,1538515413.892273,5.896672010421753
35.0,shoc_lev1fft,1538515408.41261,1538515412.973827,4.561216831207275
36.0,cudasdk_eigenvalues,1538515408.801656,1538515415.065939,6.264282941818237
37.0,poly_syr2k,1538515409.033977,1538515483.677947,74.6439700126648
38.0,cudasdk_sortingNetworks,1538515409.059657,1538515421.255607,12.195949792861938
39.0,cudasdk_SobolQRNG,1538515409.469617,1538515414.431497,4.961880207061768
40.0,cudasdk_BlackScholes,1538515409.934227,1538515416.367975,6.433748006820679
41.0,shoc_lev1sort,1538515410.686933,1538515415.732462,5.045528888702393
42.0,poly_gemm,1538515411.373712,1538515417.928881,6.555168867111206
43.0,shoc_lev1reduction,1538515411.989609,1538515416.885365,4.895756006240845
44.0,rodinia_hybridsort,1538515412.489224,1538515418.133854,5.644629955291748
45.0,rodinia_needle,1538515412.947112,1538515417.798812,4.8516998291015625
46.0,cudasdk_simpleCUBLAS,1538515413.005641,1538515418.394474,5.388833045959473
47.0,cudasdk_radixSortThrust,1538515413.909667,1538515423.264679,9.355011940002441
48.0,cudasdk_MCEstimatePiInlineP,1538515413.946305,1538515418.547515,4.601209878921509
49.0,rodinia_hotspot,1538515414.457663,1538515419.688412,5.230748891830444
50.0,cudasdk_matrixMul,1538515415.085696,1538515419.798737,4.713041067123413
51.0,parboil_bfs,1538515415.737458,1538515421.111799,5.374341011047363
52.0,rodinia_gaussian,1538515416.385634,1538515421.370018,4.984384059906006
53.0,rodinia_pathfinder,1538515416.913723,1538515422.412958,5.499234914779663
54.0,cudasdk_dxtc,1538515417.802732,1538515422.940255,5.13752293586731
55.0,cudasdk_binomialOptions,1538515417.93359,1538515452.935597,35.00200700759888
56.0,cudasdk_convolutionSeparable,1538515418.137659,1538515426.000964,7.863304853439331
57.0,poly_fdtd2d,1538515418.401145,1538515466.818603,48.417458057403564
58.0,rodinia_dwt2d,1538515418.551392,1538515423.773829,5.222436904907227
59.0,shoc_lev1GEMM,1538515419.693636,1538515425.119784,5.426148176193237
