jobID,appName,start,end,duration (s)
0.0,poly_correlation,1538949923.202262,1538949987.869646,64.66738414764404
1.0,shoc_lev1GEMM,1538949923.203754,1538949929.371313,6.1675591468811035
2.0,poly_3dconv,1538949923.205017,1538949929.675368,6.470350980758667
3.0,poly_2dconv,1538949923.206279,1538949929.139735,5.933455944061279
4.0,cudasdk_convolutionSeparable,1538949923.208216,1538949930.473031,7.264815092086792
5.0,shoc_lev1md5hash,1538949923.209796,1538949927.584485,4.374689102172852
6.0,parboil_lbm,1538949923.211446,1538949931.358051,8.146605014801025
7.0,poly_syrk,1538949923.212705,1538949933.930028,10.717323064804077
8.0,poly_fdtd2d,1538949923.214711,1538949985.912545,62.69783401489258
9.0,shoc_lev1BFS,1538949923.21624,1538949928.233684,5.017444133758545
10.0,cudasdk_scan,1538949927.605582,1538949932.146661,4.541079044342041
11.0,rodinia_dwt2d,1538949928.253605,1538949930.142076,1.8884711265563965
12.0,cudasdk_dct8x8,1538949929.169676,1538949931.882226,2.712549924850464
13.0,cudasdk_stereoDisparity,1538949929.381021,1538949973.419455,44.03843402862549
14.0,shoc_lev1fft,1538949929.693669,1538949931.980097,2.2864279747009277
15.0,cudasdk_convolutionTexture,1538949930.157654,1538949933.54175,3.3840959072113037
16.0,cudasdk_sortingNetworks,1538949930.47654,1538949941.205916,10.729375839233398
17.0,cudasdk_convolutionFFT2D,1538949931.373626,1538949940.974096,9.600470066070557
18.0,poly_covariance,1538949931.905174,1538949990.553963,58.648788928985596
19.0,cudasdk_FDTD3d,1538949931.983525,1538949959.37099,27.387465000152588
20.0,lonestar_dmr,1538949932.149826,1538949943.217231,11.067404985427856
21.0,cudasdk_BlackScholes,1538949933.557654,1538949937.110848,3.553194046020508
22.0,rodinia_b+tree,1538949933.933402,1538949938.319556,4.386153936386108
23.0,cudasdk_dwtHaar1D,1538949937.125666,1538949938.315068,1.1894021034240723
24.0,poly_syr2k,1538949938.32956,1538950013.456116,75.12655591964722
25.0,cudasdk_fastWalshTransform,1538949938.330452,1538949945.300263,6.969810962677002
26.0,cudasdk_binomialOptions,1538949940.993612,1538949976.80969,35.81607794761658
27.0,cudasdk_SobolQRNG,1538949941.217595,1538949942.821625,1.604029893875122
28.0,parboil_stencil,1538949942.837622,1538949943.931623,1.094001054763794
29.0,cudasdk_MCSingleAsianOptionP,1538949943.225602,1538949944.354964,1.1293621063232422
30.0,cudasdk_c++11Cuda,1538949943.941625,1538949945.324497,1.3828718662261963
31.0,cudasdk_radixSortThrust,1538949944.373694,1538949951.345179,6.971485137939453
32.0,poly_mvt,1538949945.325607,1538949948.283335,2.9577279090881348
33.0,cudasdk_mergeSort,1538949945.337621,1538949947.638937,2.301316022872925
34.0,parboil_cutcp,1538949947.661748,1538949949.246656,1.5849080085754395
35.0,poly_bicg,1538949948.301631,1538949950.446932,2.145301103591919
36.0,cudasdk_MCEstimatePiP,1538949949.267108,1538949950.858797,1.591689109802246
37.0,cudasdk_scalarProd,1538949950.465647,1538949951.754493,1.2888460159301758
38.0,parboil_sgemm,1538949950.873692,1538949952.061799,1.1881070137023926
39.0,cudasdk_dxtc,1538949951.361705,1538949952.678275,1.3165700435638428
40.0,cudasdk_MCEstimatePiInlineP,1538949951.773716,1538949953.099542,1.3258259296417236
41.0,cudasdk_batchCUBLAS,1538949952.07767,1538949954.203296,2.1256258487701416
42.0,cudasdk_eigenvalues,1538949952.697598,1538949955.522493,2.824894905090332
43.0,lonestar_sssp,1538949953.117733,1538949956.686497,3.5687639713287354
44.0,cudasdk_concurrentKernels,1538949954.229661,1538949955.436459,1.2067980766296387
45.0,rodinia_hotspot,1538949955.451912,1538949957.57592,2.1240081787109375
46.0,cudasdk_quasirandomGenerator,1538949955.537604,1538949957.645294,2.10768985748291
47.0,cudasdk_MCEstimatePiInlineQ,1538949956.706198,1538949958.320222,1.6140239238739014
48.0,poly_atax,1538949957.609933,1538949959.628947,2.0190141201019287
49.0,rodinia_hybridsort,1538949957.677617,1538949959.955593,2.2779760360717773
50.0,lonestar_bh,1538949958.341738,1538949961.370796,3.0290579795837402
51.0,rodinia_gaussian,1538949959.385838,1538949960.708798,1.3229598999023438
52.0,cudasdk_MCEstimatePiQ,1538949959.645661,1538949961.157245,1.5115838050842285
53.0,poly_3mm,1538949959.969631,1538949966.358317,6.388685941696167
54.0,rodinia_lavaMD,1538949960.7263,1538949962.116627,1.390326976776123
55.0,rodinia_pathfinder,1538949961.177654,1538949962.899185,1.7215309143066406
56.0,cudasdk_boxFilterNPP,1538949961.393616,1538949962.697039,1.3034229278564453
57.0,cudasdk_matrixMul,1538949962.119727,1538949963.459433,1.3397061824798584
58.0,cudasdk_simpleCUFFTcallback,1538949962.713616,1538949964.860128,2.146512031555176
59.0,rodinia_lud,1538949962.907043,1538949964.241203,1.3341600894927979
60.0,cudasdk_vectorAdd,1538949963.485599,1538949964.770812,1.2852129936218262
61.0,cudasdk_reduction,1538949964.249165,1538949967.534255,3.2850899696350098
62.0,shoc_lev1sort,1538949964.793652,1538949966.105708,1.3120558261871338
63.0,parboil_bfs,1538949964.873679,1538949966.737728,1.8640491962432861
64.0,shoc_lev1reduction,1538949966.115939,1538949967.993617,1.8776781558990479
65.0,rodinia_heartwall,1538949966.381697,1538949968.560573,2.1788761615753174
66.0,rodinia_needle,1538949966.745683,1538949968.697325,1.9516420364379883
67.0,cudasdk_lineOfSight,1538949967.549725,1538949969.305478,1.7557530403137207
68.0,cudasdk_transpose,1538949967.999176,1538949970.008665,2.009489059448242
69.0,poly_gesummv,1538949968.577601,1538949970.937639,2.3600380420684814
70.0,cudasdk_simpleCUBLAS,1538949968.711016,1538949971.106606,2.39559006690979
