jobID,appName,start,end,duration (s)
0.0,cudasdk_binomialOptions,1538997687.01615,1538997712.68698,25.670830011367798
1.0,cudasdk_sortingNetworks,1538997687.017261,1538997693.040194,6.022933006286621
2.0,rodinia_hybridsort,1538997693.042327,1538997693.902631,0.8603041172027588
3.0,cudasdk_transpose,1538997693.904875,1538997694.541891,0.6370160579681396
4.0,cudasdk_FDTD3d,1538997694.544033,1538997707.293268,12.749234914779663
5.0,cudasdk_convolutionSeparable,1538997707.295549,1538997709.197458,1.9019091129302979
6.0,cudasdk_fastWalshTransform,1538997709.199549,1538997712.507971,3.308422088623047
7.0,poly_covariance,1538997712.510351,1538997749.315462,36.80511116981506
8.0,poly_fdtd2d,1538997712.689184,1538997744.724928,32.035743951797485
9.0,poly_syr2k,1538997744.727222,1538997801.145117,56.41789507865906
10.0,cudasdk_simpleCUFFTcallback,1538997749.317768,1538997750.098472,0.7807040214538574
11.0,cudasdk_segmentationTreeThrust,1538997750.100607,1538997752.898854,2.7982470989227295
12.0,cudasdk_radixSortThrust,1538997752.901132,1538997756.06066,3.1595277786254883
13.0,cudasdk_boxFilterNPP,1538997756.062871,1538997756.484033,0.42116212844848633
14.0,shoc_lev1BFS,1538997756.486315,1538997756.882181,0.39586591720581055
15.0,shoc_lev1fft,1538997756.885154,1538997757.285428,0.40027403831481934
16.0,cudasdk_lineOfSight,1538997757.2879,1538997757.739116,0.4512159824371338
17.0,cudasdk_reduction,1538997757.741486,1538997758.835514,1.0940279960632324
18.0,shoc_lev1GEMM,1538997758.837807,1538997759.948053,1.110245943069458
19.0,shoc_lev1md5hash,1538997759.950346,1538997760.35609,0.4057440757751465
20.0,shoc_lev1reduction,1538997760.358238,1538997760.829023,0.47078490257263184
21.0,shoc_lev1sort,1538997760.831282,1538997761.32886,0.49757814407348633
22.0,cudasdk_MCSingleAsianOptionP,1538997761.330975,1538997761.721501,0.39052605628967285
23.0,cudasdk_MCEstimatePiInlineP,1538997761.723604,1538997762.111766,0.38816213607788086
24.0,rodinia_dwt2d,1538997762.113928,1538997762.615841,0.5019128322601318
25.0,cudasdk_MCEstimatePiInlineQ,1538997762.618092,1538997763.113524,0.49543190002441406
26.0,cudasdk_SobolQRNG,1538997763.115675,1538997763.670209,0.5545339584350586
27.0,cudasdk_threadFenceReduction,1538997763.67236,1538997764.098061,0.4257011413574219
28.0,cudasdk_c++11Cuda,1538997764.100353,1538997764.658153,0.5578000545501709
29.0,lonestar_dmr,1538997764.660327,1538997770.926121,6.265794038772583
30.0,cudasdk_eigenvalues,1538997770.928371,1538997772.274792,1.3464210033416748
31.0,cudasdk_mergeSort,1538997772.276959,1538997773.045144,0.7681851387023926
32.0,cudasdk_interval,1538997773.047407,1538997774.979569,1.9321620464324951
33.0,rodinia_heartwall,1538997774.983114,1538997775.633167,0.6500530242919922
34.0,cudasdk_dct8x8,1538997775.635476,1538997776.358988,0.7235119342803955
35.0,lonestar_mst,1538997776.361188,1538997776.755324,0.3941359519958496
36.0,parboil_mriq,1538997776.757429,1538997777.154367,0.3969380855560303
37.0,parboil_cutcp,1538997777.156482,1538997777.625521,0.4690389633178711
38.0,cudasdk_dxtc,1538997777.62763,1538997778.032982,0.4053521156311035
39.0,lonestar_bh,1538997778.035118,1538997779.625859,1.5907409191131592
40.0,cudasdk_convolutionFFT2D,1538997779.628022,1538997783.910845,4.282823085784912
41.0,lonestar_sssp,1538997783.913082,1538997785.478603,1.565521001815796
42.0,parboil_bfs,1538997785.48085,1538997786.084991,0.6041409969329834
43.0,poly_correlation,1538997786.087115,1538997822.377478,36.29036283493042
44.0,cudasdk_shflscan,1538997801.147471,1538997801.594116,0.44664502143859863
45.0,rodinia_lud,1538997801.596349,1538997801.991319,0.3949699401855469
46.0,rodinia_needle,1538997801.993464,1538997802.577764,0.5843000411987305
47.0,cudasdk_quasirandomGenerator,1538997802.579948,1538997803.659038,1.0790901184082031
48.0,cudasdk_MCEstimatePiQ,1538997803.661214,1538997804.127171,0.4659569263458252
49.0,cudasdk_MCEstimatePiP,1538997804.129453,1538997804.534632,0.4051790237426758
50.0,cudasdk_stereoDisparity,1538997804.536826,1538997827.287124,22.750298023223877
51.0,parboil_sgemm,1538997822.379774,1538997822.793658,0.41388392448425293
52.0,cudasdk_dwtHaar1D,1538997822.795835,1538997823.178661,0.3828260898590088
53.0,parboil_lbm,1538997823.180801,1538997826.384604,3.203803062438965
54.0,cudasdk_scan,1538997826.386733,1538997829.073394,2.6866610050201416
55.0,cudasdk_BlackScholes,1538997827.289275,1538997828.844243,1.5549681186676025
56.0,cudasdk_convolutionTexture,1538997828.846457,1538997830.143892,1.2974350452423096
57.0,cudasdk_matrixMul,1538997829.075553,1538997829.669255,0.5937020778656006
58.0,poly_3mm,1538997829.671361,1538997832.130555,2.4591939449310303
59.0,cudasdk_scalarProd,1538997830.146061,1538997830.588069,0.44200801849365234
60.0,parboil_stencil,1538997830.590307,1538997830.998533,0.40822601318359375
61.0,poly_bicg,1538997831.000776,1538997831.722438,0.7216620445251465
62.0,poly_mvt,1538997831.724543,1538997832.808962,1.0844190120697021
63.0,poly_atax,1538997832.132795,1538997832.951375,0.818579912185669
64.0,rodinia_gaussian,1538997832.811105,1538997833.418797,0.6076920032501221
65.0,rodinia_hotspot,1538997832.953526,1538997833.982092,1.0285658836364746
66.0,cudasdk_concurrentKernels,1538997833.421089,1538997834.004298,0.5832090377807617
67.0,poly_gesummv,1538997833.984532,1538997835.165625,1.1810929775238037
68.0,poly_syrk,1538997834.006579,1538997838.202112,4.195533037185669
