jobID,appName,start,end,duration (s)
0.0,shoc_lev1fft,1538972627.127945,1538972631.34653,4.218585014343262
1.0,shoc_lev1md5hash,1538972627.129236,1538972631.410229,4.2809929847717285
2.0,lonestar_dmr,1538972627.130422,1538972641.540114,14.40969181060791
3.0,cudasdk_mergeSort,1538972627.13165,1538972631.769153,4.637503147125244
4.0,cudasdk_sortingNetworks,1538972627.132968,1538972640.72718,13.594212055206299
5.0,rodinia_hybridsort,1538972627.13532,1538972632.507272,5.371952056884766
6.0,cudasdk_dxtc,1538972627.136931,1538972631.391526,4.254595041275024
7.0,cudasdk_convolutionFFT2D,1538972627.141967,1538972639.927326,12.785358905792236
8.0,poly_correlation,1538972627.140384,1538972690.765935,63.625550985336304
9.0,cudasdk_convolutionSeparable,1538972627.147875,1538972634.370949,7.223073959350586
10.0,cudasdk_stereoDisparity,1538972627.149056,1538972671.311094,44.16203808784485
11.0,cudasdk_fastWalshTransform,1538972631.36163,1538972639.745834,8.384204149246216
12.0,parboil_lbm,1538972631.413925,1538972637.776482,6.3625571727752686
13.0,cudasdk_BlackScholes,1538972631.429751,1538972635.34906,3.919309139251709
14.0,cudasdk_convolutionTexture,1538972631.789398,1538972635.375647,3.5862491130828857
15.0,poly_fdtd2d,1538972632.521609,1538972688.560855,56.03924584388733
16.0,poly_syrk,1538972634.393624,1538972643.718903,9.325278997421265
17.0,poly_syr2k,1538972635.36166,1538972710.712077,75.35041689872742
18.0,poly_2dconv,1538972635.405618,1538972638.910013,3.504395008087158
19.0,rodinia_b+tree,1538972637.797618,1538972642.571834,4.774216175079346
20.0,cudasdk_simpleCUFFTcallback,1538972638.925687,1538972640.953412,2.0277249813079834
21.0,cudasdk_segmentationTreeThrust,1538972639.757682,1538972646.319391,6.561708927154541
22.0,cudasdk_radixSortThrust,1538972639.949689,1538972646.288663,6.3389739990234375
23.0,cudasdk_boxFilterNPP,1538972640.750619,1538972643.447159,2.696540117263794
24.0,shoc_lev1BFS,1538972640.973668,1538972643.835379,2.861710786819458
25.0,cudasdk_lineOfSight,1538972641.543824,1538972644.175092,2.63126802444458
26.0,cudasdk_reduction,1538972642.593678,1538972647.25848,4.664802074432373
27.0,shoc_lev1GEMM,1538972643.461535,1538972646.679792,3.218256950378418
28.0,shoc_lev1reduction,1538972643.745352,1538972646.483643,2.738291025161743
29.0,shoc_lev1sort,1538972643.857672,1538972646.4904,2.632728099822998
30.0,cudasdk_MCSingleAsianOptionP,1538972644.193635,1538972646.664642,2.4710071086883545
31.0,cudasdk_MCEstimatePiInlineP,1538972646.29351,1538972648.79284,2.4993300437927246
32.0,rodinia_dwt2d,1538972646.328702,1538972649.050567,2.721864938735962
33.0,cudasdk_MCEstimatePiInlineQ,1538972646.486544,1538972648.992799,2.5062551498413086
34.0,cudasdk_SobolQRNG,1538972646.493306,1538972649.254321,2.7610151767730713
35.0,cudasdk_threadFenceReduction,1538972646.667949,1538972649.371281,2.70333194732666
36.0,cudasdk_c++11Cuda,1538972646.682703,1538972649.363576,2.680872917175293
37.0,cudasdk_eigenvalues,1538972647.261632,1538972650.792726,3.5310940742492676
38.0,cudasdk_interval,1538972648.816071,1538972653.022454,4.206382989883423
39.0,rodinia_heartwall,1538972649.013632,1538972651.853983,2.840350866317749
40.0,cudasdk_dct8x8,1538972649.054632,1538972652.237195,3.182563066482544
41.0,cudasdk_binomialOptions,1538972649.257995,1538972683.025836,33.76784110069275
42.0,lonestar_mst,1538972649.366756,1538972651.809478,2.4427220821380615
43.0,parboil_mriq,1538972649.37441,1538972651.805434,2.4310240745544434
44.0,parboil_cutcp,1538972650.798958,1538972652.771639,1.9726810455322266
45.0,lonestar_bh,1538972651.81318,1538972655.889871,4.076690912246704
46.0,cudasdk_transpose,1538972651.843738,1538972654.248989,2.4052510261535645
47.0,cudasdk_FDTD3d,1538972651.878699,1538972676.819898,24.94119882583618
48.0,lonestar_sssp,1538972652.257377,1538972657.385803,5.1284260749816895
49.0,parboil_bfs,1538972652.785623,1538972655.079011,2.2933878898620605
50.0,cudasdk_shflscan,1538972653.041732,1538972654.740615,1.698882818222046
51.0,rodinia_lud,1538972654.269607,1538972655.526681,1.2570738792419434
52.0,rodinia_needle,1538972654.75363,1538972656.363638,1.6100080013275146
53.0,cudasdk_quasirandomGenerator,1538972655.093651,1538972657.76305,2.6693990230560303
54.0,cudasdk_MCEstimatePiQ,1538972655.554071,1538972657.02649,1.472419023513794
55.0,cudasdk_MCEstimatePiP,1538972655.9258,1538972657.392716,1.4669158458709717
56.0,parboil_sgemm,1538972656.390246,1538972658.019042,1.628796100616455
57.0,cudasdk_dwtHaar1D,1538972657.041647,1538972658.965451,1.9238040447235107
58.0,poly_covariance,1538972657.402619,1538972704.074209,46.671590089797974
59.0,cudasdk_scan,1538972657.413798,1538972662.632675,5.218876838684082
60.0,cudasdk_matrixMul,1538972657.781672,1538972659.850704,2.0690319538116455
61.0,poly_3mm,1538972658.022695,1538972665.121676,7.098980903625488
62.0,cudasdk_scalarProd,1538972658.981676,1538972660.538635,1.5569589138031006
63.0,parboil_stencil,1538972659.877646,1538972661.150245,1.2725989818572998
64.0,poly_bicg,1538972660.556959,1538972662.576898,2.0199391841888428
65.0,poly_mvt,1538972661.165697,1538972663.749941,2.5842440128326416
66.0,poly_atax,1538972662.597373,1538972664.434602,1.8372290134429932
67.0,rodinia_gaussian,1538972662.656439,1538972663.775589,1.119149923324585
68.0,rodinia_hotspot,1538972663.765718,1538972665.670125,1.904407024383545
