jobID,appName,start,end,duration (s)
0.0,cudasdk_BlackScholes,1538442046.162334,1538442049.991092,3.8287580013275146
1.0,rodinia_dwt2d,1538442046.16287,1538442048.818674,2.65580415725708
2.0,rodinia_gaussian,1538442046.164093,1538442048.527014,2.3629209995269775
3.0,cudasdk_simpleCUFFTcallback,1538442046.165374,1538442049.475209,3.3098349571228027
4.0,rodinia_heartwall,1538442046.167227,1538442049.288079,3.120851993560791
5.0,cudasdk_interval,1538442046.170506,1538442050.498019,4.327512979507446
6.0,cudasdk_segmentationTreeThrust,1538442048.53026,1538442053.068462,4.538201808929443
7.0,cudasdk_scalarProd,1538442048.823462,1538442049.988725,1.1652629375457764
8.0,cudasdk_fastWalshTransform,1538442049.293934,1538442054.678943,5.385008811950684
9.0,cudasdk_batchCUBLAS,1538442049.477696,1538442051.413178,1.9354820251464844
10.0,cudasdk_convolutionSeparable,1538442049.991139,1538442053.447689,3.456550121307373
11.0,poly_gemm,1538442049.993695,1538442052.510501,2.51680588722229
12.0,cudasdk_quasirandomGenerator,1538442050.500462,1538442052.512557,2.0120949745178223
13.0,cudasdk_convolutionTexture,1538442051.41723,1538442053.175846,1.7586162090301514
14.0,cudasdk_convolutionFFT2D,1538442052.513256,1538442057.671999,5.158742904663086
15.0,cudasdk_transpose,1538442052.518069,1538442053.838656,1.320586919784546
16.0,cudasdk_dct8x8,1538442053.074101,1538442055.020819,1.9467179775238037
17.0,cudasdk_mergeSort,1538442053.178249,1538442055.049028,1.870779037475586
18.0,parboil_sgemm,1538442053.450705,1538442054.803288,1.3525829315185547
19.0,rodinia_needle,1538442053.841788,1538442055.471056,1.629267930984497
20.0,cudasdk_MCEstimatePiInlineP,1538442054.68214,1538442056.257934,1.575793981552124
21.0,poly_atax,1538442054.807079,1538442057.049605,2.242525815963745
22.0,parboil_stencil,1538442055.023713,1538442056.813423,1.7897098064422607
23.0,cudasdk_SobolQRNG,1538442055.05192,1538442057.059253,2.0073330402374268
24.0,lonestar_bh,1538442055.473464,1538442058.979912,3.5064480304718018
25.0,cudasdk_scan,1538442056.260777,1538442059.904808,3.644031047821045
26.0,parboil_cutcp,1538442056.817168,1538442058.333016,1.51584792137146
27.0,lonestar_mst,1538442057.052203,1538442058.641958,1.5897550582885742
28.0,cudasdk_MCEstimatePiInlineQ,1538442057.063761,1538442058.641822,1.5780611038208008
29.0,poly_syrk,1538442057.674962,1538442063.320135,5.645173072814941
30.0,shoc_lev1reduction,1538442058.336931,1538442060.005645,1.6687140464782715
31.0,poly_3mm,1538442058.646329,1538442062.990554,4.344225168228149
32.0,lonestar_sssp,1538442058.647012,1538442061.833061,3.186048984527588
33.0,cudasdk_MCSingleAsianOptionP,1538442058.982818,1538442060.502308,1.5194900035858154
34.0,cudasdk_c++11Cuda,1538442059.908447,1538442061.213148,1.3047010898590088
35.0,cudasdk_MCEstimatePiQ,1538442060.008649,1538442061.191668,1.1830189228057861
36.0,cudasdk_sortingNetworks,1538442060.504844,1538442067.635349,7.130505084991455
37.0,parboil_mriq,1538442061.195561,1538442062.196953,1.001392126083374
38.0,rodinia_backprop,1538442061.216089,1538442062.195097,0.9790079593658447
39.0,cudasdk_dwtHaar1D,1538442061.836536,1538442062.699096,0.8625600337982178
40.0,cudasdk_vectorAdd,1538442062.197702,1538442063.384417,1.1867151260375977
41.0,poly_syr2k,1538442062.201781,1538442141.904433,79.70265197753906
42.0,shoc_lev1fft,1538442062.701799,1538442064.263162,1.5613629817962646
43.0,rodinia_lavaMD,1538442062.993631,1538442064.608898,1.615267038345337
44.0,poly_correlation,1538442063.324064,1538442122.776568,59.45250391960144
45.0,rodinia_hotspot,1538442063.387226,1538442065.109553,1.7223269939422607
46.0,cudasdk_shflscan,1538442064.267619,1538442065.411891,1.1442720890045166
47.0,poly_fdtd2d,1538442064.611473,1538442121.964444,57.35297083854675
48.0,poly_bicg,1538442065.112192,1538442066.444965,1.332772970199585
49.0,rodinia_hybridsort,1538442065.414857,1538442067.098871,1.684014081954956
50.0,cudasdk_reduction,1538442066.447537,1538442068.494607,2.047070026397705
51.0,poly_covariance,1538442067.103968,1538442121.814477,54.710509061813354
52.0,poly_mvt,1538442067.63861,1538442069.278199,1.6395890712738037
53.0,cudasdk_FDTD3d,1538442068.498032,1538442088.222438,19.724406003952026
54.0,cudasdk_simpleCUBLAS,1538442069.281643,1538442070.340266,1.0586230754852295
55.0,poly_3dconv,1538442070.344168,1538442072.388157,2.0439889430999756
56.0,cudasdk_stereoDisparity,1538442072.391844,1538442104.967852,32.57600808143616
57.0,parboil_lbm,1538442088.225548,1538442091.886452,3.6609039306640625
58.0,cudasdk_matrixMul,1538442091.890405,1538442092.374287,0.48388195037841797
59.0,lonestar_dmr,1538442092.390372,1538442099.862137,7.471765041351318
60.0,shoc_lev1md5hash,1538442099.867527,1538442100.339821,0.4722940921783447
61.0,poly_gesummv,1538442100.343583,1538442101.32682,0.9832367897033691
62.0,poly_2dconv,1538442101.330264,1538442103.288713,1.958448886871338
63.0,shoc_lev1GEMM,1538442103.291929,1538442104.057134,0.765204906463623
64.0,rodinia_pathfinder,1538442104.060093,1538442104.820442,0.7603490352630615
65.0,cudasdk_binomialOptions,1538442104.824148,1538442132.00354,27.179392099380493
66.0,cudasdk_MCEstimatePiP,1538442104.972664,1538442105.696535,0.7238709926605225
67.0,parboil_bfs,1538442105.700037,1538442106.512693,0.8126559257507324
68.0,shoc_lev1sort,1538442106.515673,1538442107.085037,0.569364070892334
