timestamp, utilization.gpu [%]
2018/10/11 22:46:27.146, 0 %
2018/10/11 22:46:27.149, 0 %
2018/10/11 22:46:27.151, 0 %
2018/10/11 22:46:27.160, 0 %
2018/10/11 22:46:27.162, 0 %
2018/10/11 22:46:27.166, 0 %
2018/10/11 22:46:27.169, 0 %
2018/10/11 22:46:27.171, 0 %
2018/10/11 22:46:27.177, 0 %
2018/10/11 22:46:27.181, 0 %
2018/10/11 22:46:27.185, 0 %
2018/10/11 22:46:27.187, 0 %
2018/10/11 22:46:28.190, 0 %
2018/10/11 22:46:28.190, 0 %
2018/10/11 22:46:28.191, 0 %
2018/10/11 22:46:28.191, 0 %
2018/10/11 22:46:28.191, 0 %
2018/10/11 22:46:28.192, 0 %
2018/10/11 22:46:28.192, 0 %
2018/10/11 22:46:28.193, 0 %
2018/10/11 22:46:28.193, 0 %
2018/10/11 22:46:28.194, 0 %
2018/10/11 22:46:28.194, 0 %
2018/10/11 22:46:28.195, 0 %
2018/10/11 22:46:29.195, 0 %
2018/10/11 22:46:29.196, 0 %
2018/10/11 22:46:29.196, 0 %
2018/10/11 22:46:29.196, 0 %
2018/10/11 22:46:29.197, 0 %
2018/10/11 22:46:29.197, 0 %
2018/10/11 22:46:29.197, 0 %
2018/10/11 22:46:29.198, 0 %
2018/10/11 22:46:29.198, 0 %
2018/10/11 22:46:29.199, 0 %
2018/10/11 22:46:29.200, 0 %
2018/10/11 22:46:29.200, 0 %
2018/10/11 22:46:30.200, 0 %
2018/10/11 22:46:30.203, 0 %
2018/10/11 22:46:30.205, 0 %
2018/10/11 22:46:30.207, 0 %
2018/10/11 22:46:30.209, 0 %
2018/10/11 22:46:30.210, 0 %
2018/10/11 22:46:30.212, 0 %
2018/10/11 22:46:30.215, 0 %
2018/10/11 22:46:30.217, 0 %
2018/10/11 22:46:30.219, 0 %
2018/10/11 22:46:30.222, 0 %
2018/10/11 22:46:30.224, 0 %
2018/10/11 22:46:31.226, 0 %
2018/10/11 22:46:31.227, 0 %
2018/10/11 22:46:31.229, 0 %
2018/10/11 22:46:31.230, 0 %
2018/10/11 22:46:31.231, 0 %
2018/10/11 22:46:31.232, 0 %
2018/10/11 22:46:31.234, 1 %
2018/10/11 22:46:31.236, 0 %
2018/10/11 22:46:31.238, 0 %
2018/10/11 22:46:31.244, 0 %
2018/10/11 22:46:31.248, 0 %
2018/10/11 22:46:31.249, 0 %
2018/10/11 22:46:32.250, 0 %
2018/10/11 22:46:32.251, 0 %
2018/10/11 22:46:32.251, 0 %
2018/10/11 22:46:32.251, 0 %
2018/10/11 22:46:32.252, 0 %
2018/10/11 22:46:32.252, 0 %
2018/10/11 22:46:32.253, 96 %
2018/10/11 22:46:32.253, 0 %
2018/10/11 22:46:32.254, 0 %
2018/10/11 22:46:32.256, 0 %
2018/10/11 22:46:32.256, 0 %
2018/10/11 22:46:32.256, 0 %
2018/10/11 22:46:33.257, 0 %
2018/10/11 22:46:33.257, 0 %
2018/10/11 22:46:33.257, 0 %
2018/10/11 22:46:33.258, 0 %
2018/10/11 22:46:33.258, 0 %
2018/10/11 22:46:33.258, 0 %
2018/10/11 22:46:33.259, 100 %
2018/10/11 22:46:33.259, 0 %
2018/10/11 22:46:33.259, 0 %
2018/10/11 22:46:33.260, 0 %
2018/10/11 22:46:33.260, 0 %
2018/10/11 22:46:33.260, 0 %
2018/10/11 22:46:34.261, 0 %
2018/10/11 22:46:34.261, 0 %
2018/10/11 22:46:34.262, 0 %
2018/10/11 22:46:34.262, 0 %
2018/10/11 22:46:34.262, 0 %
2018/10/11 22:46:34.262, 0 %
2018/10/11 22:46:34.263, 71 %
2018/10/11 22:46:34.263, 0 %
2018/10/11 22:46:34.264, 0 %
2018/10/11 22:46:34.264, 0 %
2018/10/11 22:46:34.265, 0 %
2018/10/11 22:46:34.265, 0 %
2018/10/11 22:46:35.265, 0 %
2018/10/11 22:46:35.266, 0 %
2018/10/11 22:46:35.266, 0 %
2018/10/11 22:46:35.266, 0 %
2018/10/11 22:46:35.267, 0 %
2018/10/11 22:46:35.267, 0 %
2018/10/11 22:46:35.267, 100 %
2018/10/11 22:46:35.268, 0 %
2018/10/11 22:46:35.268, 0 %
2018/10/11 22:46:35.269, 0 %
2018/10/11 22:46:35.269, 0 %
2018/10/11 22:46:35.270, 0 %
2018/10/11 22:46:36.270, 0 %
2018/10/11 22:46:36.270, 0 %
2018/10/11 22:46:36.271, 0 %
2018/10/11 22:46:36.271, 0 %
2018/10/11 22:46:36.272, 0 %
2018/10/11 22:46:36.273, 0 %
2018/10/11 22:46:36.274, 100 %
2018/10/11 22:46:36.274, 0 %
2018/10/11 22:46:36.274, 0 %
2018/10/11 22:46:36.275, 0 %
2018/10/11 22:46:36.275, 0 %
2018/10/11 22:46:36.277, 0 %
2018/10/11 22:46:37.278, 0 %
2018/10/11 22:46:37.281, 0 %
2018/10/11 22:46:37.282, 0 %
2018/10/11 22:46:37.283, 0 %
2018/10/11 22:46:37.283, 0 %
2018/10/11 22:46:37.283, 0 %
2018/10/11 22:46:37.284, 2 %
2018/10/11 22:46:37.284, 0 %
2018/10/11 22:46:37.284, 0 %
2018/10/11 22:46:37.285, 0 %
2018/10/11 22:46:37.285, 0 %
2018/10/11 22:46:37.286, 0 %
2018/10/11 22:46:38.286, 0 %
2018/10/11 22:46:38.286, 0 %
2018/10/11 22:46:38.287, 0 %
2018/10/11 22:46:38.287, 0 %
2018/10/11 22:46:38.288, 0 %
2018/10/11 22:46:38.288, 0 %
2018/10/11 22:46:38.288, 0 %
2018/10/11 22:46:38.289, 0 %
2018/10/11 22:46:38.289, 0 %
2018/10/11 22:46:38.290, 0 %
2018/10/11 22:46:38.290, 0 %
2018/10/11 22:46:38.290, 0 %
2018/10/11 22:46:39.290, 0 %
2018/10/11 22:46:39.291, 0 %
2018/10/11 22:46:39.291, 0 %
2018/10/11 22:46:39.291, 0 %
2018/10/11 22:46:39.305, 0 %
2018/10/11 22:46:39.305, 0 %
2018/10/11 22:46:39.306, 65 %
2018/10/11 22:46:39.307, 0 %
2018/10/11 22:46:39.337, 0 %
2018/10/11 22:46:39.338, 0 %
2018/10/11 22:46:39.339, 0 %
2018/10/11 22:46:39.339, 0 %
2018/10/11 22:46:40.339, 0 %
2018/10/11 22:46:40.341, 0 %
2018/10/11 22:46:40.341, 0 %
2018/10/11 22:46:40.341, 0 %
2018/10/11 22:46:40.343, 0 %
2018/10/11 22:46:40.343, 0 %
2018/10/11 22:46:40.343, 73 %
2018/10/11 22:46:40.344, 0 %
2018/10/11 22:46:40.344, 0 %
2018/10/11 22:46:40.345, 0 %
2018/10/11 22:46:40.345, 0 %
2018/10/11 22:46:40.345, 0 %
2018/10/11 22:46:41.346, 0 %
2018/10/11 22:46:41.355, 0 %
2018/10/11 22:46:41.356, 0 %
2018/10/11 22:46:41.357, 0 %
2018/10/11 22:46:41.357, 0 %
2018/10/11 22:46:41.357, 0 %
2018/10/11 22:46:41.358, 87 %
2018/10/11 22:46:41.358, 0 %
2018/10/11 22:46:41.359, 0 %
2018/10/11 22:46:41.359, 0 %
2018/10/11 22:46:41.359, 0 %
2018/10/11 22:46:41.360, 0 %
2018/10/11 22:46:42.361, 0 %
2018/10/11 22:46:42.361, 0 %
2018/10/11 22:46:42.362, 0 %
2018/10/11 22:46:42.362, 0 %
2018/10/11 22:46:42.363, 0 %
2018/10/11 22:46:42.364, 0 %
2018/10/11 22:46:42.364, 3 %
2018/10/11 22:46:42.365, 0 %
2018/10/11 22:46:42.365, 0 %
2018/10/11 22:46:42.366, 0 %
2018/10/11 22:46:42.367, 0 %
2018/10/11 22:46:42.368, 0 %
2018/10/11 22:46:43.369, 0 %
2018/10/11 22:46:43.369, 0 %
2018/10/11 22:46:43.370, 0 %
2018/10/11 22:46:43.371, 0 %
2018/10/11 22:46:43.371, 0 %
2018/10/11 22:46:43.371, 0 %
2018/10/11 22:46:43.372, 34 %
2018/10/11 22:46:43.372, 0 %
2018/10/11 22:46:43.372, 0 %
2018/10/11 22:46:43.374, 0 %
2018/10/11 22:46:43.375, 0 %
2018/10/11 22:46:43.375, 0 %
2018/10/11 22:46:44.375, 0 %
2018/10/11 22:46:44.376, 0 %
2018/10/11 22:46:44.376, 0 %
2018/10/11 22:46:44.377, 0 %
2018/10/11 22:46:44.377, 0 %
2018/10/11 22:46:44.378, 0 %
2018/10/11 22:46:44.378, 5 %
2018/10/11 22:46:44.379, 0 %
2018/10/11 22:46:44.379, 0 %
2018/10/11 22:46:44.380, 0 %
2018/10/11 22:46:44.381, 0 %
2018/10/11 22:46:44.382, 0 %
2018/10/11 22:46:45.384, 0 %
2018/10/11 22:46:45.384, 0 %
2018/10/11 22:46:45.385, 0 %
2018/10/11 22:46:45.386, 0 %
2018/10/11 22:46:45.386, 0 %
2018/10/11 22:46:45.387, 0 %
2018/10/11 22:46:45.387, 0 %
2018/10/11 22:46:45.388, 0 %
2018/10/11 22:46:45.388, 0 %
2018/10/11 22:46:45.389, 0 %
2018/10/11 22:46:45.390, 0 %
2018/10/11 22:46:45.391, 0 %
2018/10/11 22:46:46.394, 0 %
2018/10/11 22:46:46.395, 0 %
2018/10/11 22:46:46.395, 0 %
2018/10/11 22:46:46.396, 0 %
2018/10/11 22:46:46.397, 0 %
2018/10/11 22:46:46.397, 0 %
2018/10/11 22:46:46.398, 38 %
2018/10/11 22:46:46.400, 0 %
2018/10/11 22:46:46.401, 0 %
2018/10/11 22:46:46.402, 0 %
2018/10/11 22:46:46.402, 0 %
2018/10/11 22:46:46.403, 0 %
2018/10/11 22:46:47.404, 0 %
2018/10/11 22:46:47.404, 0 %
2018/10/11 22:46:47.404, 0 %
2018/10/11 22:46:47.405, 0 %
2018/10/11 22:46:47.405, 0 %
2018/10/11 22:46:47.405, 0 %
2018/10/11 22:46:47.406, 3 %
2018/10/11 22:46:47.406, 0 %
2018/10/11 22:46:47.407, 0 %
2018/10/11 22:46:47.407, 0 %
2018/10/11 22:46:47.408, 0 %
2018/10/11 22:46:47.408, 0 %
2018/10/11 22:46:48.409, 0 %
2018/10/11 22:46:48.409, 0 %
2018/10/11 22:46:48.415, 0 %
2018/10/11 22:46:48.416, 0 %
2018/10/11 22:46:48.418, 0 %
2018/10/11 22:46:48.419, 0 %
2018/10/11 22:46:48.420, 0 %
2018/10/11 22:46:48.421, 0 %
2018/10/11 22:46:48.421, 0 %
2018/10/11 22:46:48.423, 0 %
2018/10/11 22:46:48.424, 0 %
2018/10/11 22:46:48.425, 0 %
2018/10/11 22:46:49.427, 0 %
2018/10/11 22:46:49.428, 0 %
2018/10/11 22:46:49.428, 0 %
2018/10/11 22:46:49.429, 0 %
2018/10/11 22:46:49.429, 0 %
2018/10/11 22:46:49.429, 0 %
2018/10/11 22:46:49.430, 0 %
2018/10/11 22:46:49.430, 0 %
2018/10/11 22:46:49.431, 0 %
2018/10/11 22:46:49.431, 0 %
2018/10/11 22:46:49.432, 0 %
2018/10/11 22:46:49.432, 0 %
2018/10/11 22:46:50.432, 0 %
2018/10/11 22:46:50.437, 0 %
2018/10/11 22:46:50.437, 0 %
2018/10/11 22:46:50.438, 0 %
2018/10/11 22:46:50.438, 0 %
2018/10/11 22:46:50.438, 0 %
2018/10/11 22:46:50.439, 100 %
2018/10/11 22:46:50.439, 0 %
2018/10/11 22:46:50.440, 0 %
2018/10/11 22:46:50.440, 0 %
2018/10/11 22:46:50.442, 0 %
2018/10/11 22:46:50.443, 0 %
2018/10/11 22:46:51.445, 0 %
2018/10/11 22:46:51.445, 0 %
2018/10/11 22:46:51.445, 0 %
2018/10/11 22:46:51.446, 0 %
2018/10/11 22:46:51.446, 0 %
2018/10/11 22:46:51.446, 0 %
2018/10/11 22:46:51.447, 100 %
2018/10/11 22:46:51.447, 0 %
2018/10/11 22:46:51.449, 0 %
2018/10/11 22:46:51.449, 0 %
2018/10/11 22:46:51.449, 0 %
2018/10/11 22:46:51.450, 0 %
2018/10/11 22:46:52.450, 0 %
2018/10/11 22:46:52.452, 0 %
2018/10/11 22:46:52.453, 0 %
2018/10/11 22:46:52.453, 0 %
2018/10/11 22:46:52.453, 0 %
2018/10/11 22:46:52.454, 0 %
2018/10/11 22:46:52.454, 1 %
2018/10/11 22:46:52.454, 0 %
2018/10/11 22:46:52.455, 0 %
2018/10/11 22:46:52.455, 0 %
2018/10/11 22:46:52.456, 0 %
2018/10/11 22:46:52.456, 0 %
2018/10/11 22:46:53.456, 0 %
2018/10/11 22:46:53.465, 0 %
2018/10/11 22:46:53.465, 0 %
2018/10/11 22:46:53.465, 0 %
2018/10/11 22:46:53.466, 0 %
2018/10/11 22:46:53.466, 0 %
2018/10/11 22:46:53.466, 26 %
2018/10/11 22:46:53.467, 0 %
2018/10/11 22:46:53.467, 0 %
2018/10/11 22:46:53.468, 0 %
2018/10/11 22:46:53.468, 0 %
2018/10/11 22:46:53.468, 0 %
2018/10/11 22:46:54.469, 0 %
2018/10/11 22:46:54.470, 0 %
2018/10/11 22:46:54.470, 0 %
2018/10/11 22:46:54.471, 0 %
2018/10/11 22:46:54.471, 0 %
2018/10/11 22:46:54.472, 0 %
2018/10/11 22:46:54.473, 0 %
2018/10/11 22:46:54.474, 0 %
2018/10/11 22:46:54.475, 0 %
2018/10/11 22:46:54.475, 0 %
2018/10/11 22:46:54.476, 0 %
2018/10/11 22:46:54.476, 0 %
2018/10/11 22:46:55.476, 0 %
2018/10/11 22:46:55.477, 0 %
2018/10/11 22:46:55.478, 0 %
