timestamp, utilization.gpu [%]
2018/10/11 10:08:41.531, 0 %
2018/10/11 10:08:41.533, 0 %
2018/10/11 10:08:41.535, 0 %
2018/10/11 10:08:41.541, 0 %
2018/10/11 10:08:41.543, 0 %
2018/10/11 10:08:41.545, 0 %
2018/10/11 10:08:41.551, 0 %
2018/10/11 10:08:41.553, 0 %
2018/10/11 10:08:41.555, 0 %
2018/10/11 10:08:41.559, 0 %
2018/10/11 10:08:41.561, 0 %
2018/10/11 10:08:41.562, 0 %
2018/10/11 10:08:42.564, 0 %
2018/10/11 10:08:42.566, 0 %
2018/10/11 10:08:42.568, 0 %
2018/10/11 10:08:42.570, 0 %
2018/10/11 10:08:42.571, 0 %
2018/10/11 10:08:42.572, 0 %
2018/10/11 10:08:42.574, 0 %
2018/10/11 10:08:42.575, 0 %
2018/10/11 10:08:42.577, 0 %
2018/10/11 10:08:42.578, 0 %
2018/10/11 10:08:42.580, 0 %
2018/10/11 10:08:42.582, 0 %
2018/10/11 10:08:43.583, 0 %
2018/10/11 10:08:43.585, 0 %
2018/10/11 10:08:43.586, 0 %
2018/10/11 10:08:43.588, 0 %
2018/10/11 10:08:43.589, 0 %
2018/10/11 10:08:43.590, 0 %
2018/10/11 10:08:43.593, 1 %
2018/10/11 10:08:43.594, 0 %
2018/10/11 10:08:43.595, 0 %
2018/10/11 10:08:43.597, 0 %
2018/10/11 10:08:43.598, 0 %
2018/10/11 10:08:43.600, 0 %
2018/10/11 10:08:44.601, 0 %
2018/10/11 10:08:44.601, 0 %
2018/10/11 10:08:44.602, 0 %
2018/10/11 10:08:44.602, 0 %
2018/10/11 10:08:44.602, 0 %
2018/10/11 10:08:44.603, 0 %
2018/10/11 10:08:44.603, 100 %
2018/10/11 10:08:44.604, 0 %
2018/10/11 10:08:44.605, 0 %
2018/10/11 10:08:44.605, 0 %
2018/10/11 10:08:44.605, 0 %
2018/10/11 10:08:44.606, 0 %
2018/10/11 10:08:45.606, 0 %
2018/10/11 10:08:45.607, 0 %
2018/10/11 10:08:45.609, 0 %
2018/10/11 10:08:45.611, 0 %
2018/10/11 10:08:45.612, 0 %
2018/10/11 10:08:45.613, 0 %
2018/10/11 10:08:45.614, 14 %
2018/10/11 10:08:45.617, 0 %
2018/10/11 10:08:45.618, 0 %
2018/10/11 10:08:45.619, 0 %
2018/10/11 10:08:45.620, 0 %
2018/10/11 10:08:45.621, 0 %
2018/10/11 10:08:46.622, 0 %
2018/10/11 10:08:46.623, 0 %
2018/10/11 10:08:46.624, 0 %
2018/10/11 10:08:46.624, 0 %
2018/10/11 10:08:46.625, 0 %
2018/10/11 10:08:46.625, 0 %
2018/10/11 10:08:46.626, 100 %
2018/10/11 10:08:46.626, 0 %
2018/10/11 10:08:46.627, 0 %
2018/10/11 10:08:46.629, 0 %
2018/10/11 10:08:46.629, 0 %
2018/10/11 10:08:46.630, 0 %
2018/10/11 10:08:47.631, 0 %
2018/10/11 10:08:47.631, 0 %
2018/10/11 10:08:47.631, 0 %
2018/10/11 10:08:47.631, 0 %
2018/10/11 10:08:47.632, 0 %
2018/10/11 10:08:47.633, 0 %
2018/10/11 10:08:47.634, 100 %
2018/10/11 10:08:47.635, 0 %
2018/10/11 10:08:47.636, 0 %
2018/10/11 10:08:47.637, 0 %
2018/10/11 10:08:47.638, 0 %
2018/10/11 10:08:47.638, 0 %
2018/10/11 10:08:48.639, 0 %
2018/10/11 10:08:48.640, 0 %
2018/10/11 10:08:48.640, 0 %
2018/10/11 10:08:48.641, 0 %
2018/10/11 10:08:48.641, 0 %
2018/10/11 10:08:48.641, 0 %
2018/10/11 10:08:48.642, 100 %
2018/10/11 10:08:48.642, 0 %
2018/10/11 10:08:48.643, 0 %
2018/10/11 10:08:48.643, 0 %
2018/10/11 10:08:48.643, 0 %
2018/10/11 10:08:48.644, 0 %
2018/10/11 10:08:49.644, 0 %
2018/10/11 10:08:49.645, 0 %
2018/10/11 10:08:49.645, 0 %
2018/10/11 10:08:49.646, 0 %
2018/10/11 10:08:49.647, 0 %
2018/10/11 10:08:49.647, 0 %
2018/10/11 10:08:49.648, 55 %
2018/10/11 10:08:49.649, 0 %
2018/10/11 10:08:49.650, 0 %
2018/10/11 10:08:49.651, 0 %
2018/10/11 10:08:49.652, 0 %
2018/10/11 10:08:49.653, 0 %
2018/10/11 10:08:50.655, 0 %
2018/10/11 10:08:50.655, 0 %
2018/10/11 10:08:50.655, 0 %
2018/10/11 10:08:50.656, 0 %
2018/10/11 10:08:50.656, 0 %
2018/10/11 10:08:50.657, 0 %
2018/10/11 10:08:50.658, 3 %
2018/10/11 10:08:50.659, 0 %
2018/10/11 10:08:50.659, 0 %
2018/10/11 10:08:50.660, 0 %
2018/10/11 10:08:50.661, 0 %
2018/10/11 10:08:50.661, 0 %
2018/10/11 10:08:51.661, 0 %
2018/10/11 10:08:51.662, 0 %
2018/10/11 10:08:51.662, 0 %
2018/10/11 10:08:51.663, 0 %
2018/10/11 10:08:51.663, 0 %
2018/10/11 10:08:51.663, 0 %
2018/10/11 10:08:51.664, 0 %
2018/10/11 10:08:51.664, 0 %
2018/10/11 10:08:51.665, 0 %
2018/10/11 10:08:51.665, 0 %
2018/10/11 10:08:51.665, 0 %
2018/10/11 10:08:51.666, 0 %
2018/10/11 10:08:52.666, 0 %
2018/10/11 10:08:52.666, 0 %
2018/10/11 10:08:52.667, 0 %
2018/10/11 10:08:52.667, 0 %
2018/10/11 10:08:52.667, 0 %
2018/10/11 10:08:52.668, 0 %
2018/10/11 10:08:52.668, 100 %
2018/10/11 10:08:52.669, 0 %
2018/10/11 10:08:52.669, 0 %
2018/10/11 10:08:52.671, 0 %
2018/10/11 10:08:52.671, 0 %
2018/10/11 10:08:52.671, 0 %
2018/10/11 10:08:53.672, 0 %
2018/10/11 10:08:53.673, 0 %
2018/10/11 10:08:53.673, 0 %
2018/10/11 10:08:53.673, 0 %
2018/10/11 10:08:53.674, 0 %
2018/10/11 10:08:53.674, 0 %
2018/10/11 10:08:53.674, 89 %
2018/10/11 10:08:53.675, 0 %
2018/10/11 10:08:53.675, 0 %
2018/10/11 10:08:53.677, 0 %
2018/10/11 10:08:53.677, 0 %
2018/10/11 10:08:53.677, 0 %
2018/10/11 10:08:54.678, 0 %
2018/10/11 10:08:54.678, 0 %
2018/10/11 10:08:54.679, 0 %
2018/10/11 10:08:54.679, 0 %
2018/10/11 10:08:54.679, 0 %
2018/10/11 10:08:54.680, 0 %
2018/10/11 10:08:54.681, 100 %
2018/10/11 10:08:54.682, 0 %
2018/10/11 10:08:54.682, 0 %
2018/10/11 10:08:54.683, 0 %
2018/10/11 10:08:54.684, 0 %
2018/10/11 10:08:54.684, 0 %
2018/10/11 10:08:55.685, 0 %
2018/10/11 10:08:55.685, 0 %
2018/10/11 10:08:55.686, 0 %
2018/10/11 10:08:55.686, 0 %
2018/10/11 10:08:55.686, 0 %
2018/10/11 10:08:55.687, 0 %
2018/10/11 10:08:55.687, 100 %
2018/10/11 10:08:55.687, 0 %
2018/10/11 10:08:55.688, 0 %
2018/10/11 10:08:55.689, 0 %
2018/10/11 10:08:55.690, 0 %
2018/10/11 10:08:55.690, 0 %
2018/10/11 10:08:56.691, 0 %
2018/10/11 10:08:56.691, 0 %
2018/10/11 10:08:56.692, 0 %
2018/10/11 10:08:56.693, 0 %
2018/10/11 10:08:56.693, 0 %
2018/10/11 10:08:56.693, 0 %
2018/10/11 10:08:56.694, 0 %
2018/10/11 10:08:56.694, 0 %
2018/10/11 10:08:56.695, 0 %
2018/10/11 10:08:56.695, 0 %
2018/10/11 10:08:56.696, 0 %
2018/10/11 10:08:56.696, 0 %
2018/10/11 10:08:57.698, 0 %
2018/10/11 10:08:57.698, 0 %
2018/10/11 10:08:57.700, 0 %
2018/10/11 10:08:57.701, 0 %
2018/10/11 10:08:57.701, 0 %
2018/10/11 10:08:57.702, 0 %
2018/10/11 10:08:57.702, 16 %
2018/10/11 10:08:57.703, 0 %
2018/10/11 10:08:57.704, 0 %
