timestamp, utilization.gpu [%]
2018/10/11 10:37:37.772, 0 %
2018/10/11 10:37:37.773, 0 %
2018/10/11 10:37:37.773, 0 %
2018/10/11 10:37:37.774, 0 %
2018/10/11 10:37:37.775, 0 %
2018/10/11 10:37:37.775, 0 %
2018/10/11 10:37:37.776, 98 %
2018/10/11 10:37:37.777, 0 %
2018/10/11 10:37:37.777, 0 %
2018/10/11 10:37:37.778, 0 %
2018/10/11 10:37:37.778, 0 %
2018/10/11 10:37:37.780, 0 %
2018/10/11 10:37:38.781, 0 %
2018/10/11 10:37:38.782, 0 %
2018/10/11 10:37:38.782, 0 %
2018/10/11 10:37:38.783, 0 %
2018/10/11 10:37:38.784, 0 %
2018/10/11 10:37:38.784, 0 %
2018/10/11 10:37:38.784, 91 %
2018/10/11 10:37:38.785, 0 %
2018/10/11 10:37:38.785, 0 %
2018/10/11 10:37:38.786, 0 %
2018/10/11 10:37:38.786, 0 %
2018/10/11 10:37:38.786, 0 %
2018/10/11 10:37:39.787, 0 %
2018/10/11 10:37:39.788, 0 %
2018/10/11 10:37:39.788, 0 %
2018/10/11 10:37:39.789, 0 %
2018/10/11 10:37:39.789, 0 %
2018/10/11 10:37:39.790, 0 %
2018/10/11 10:37:39.791, 100 %
2018/10/11 10:37:39.792, 0 %
2018/10/11 10:37:39.792, 0 %
2018/10/11 10:37:39.793, 0 %
2018/10/11 10:37:39.793, 0 %
2018/10/11 10:37:39.794, 0 %
2018/10/11 10:37:40.794, 0 %
2018/10/11 10:37:40.795, 0 %
2018/10/11 10:37:40.796, 0 %
2018/10/11 10:37:40.797, 0 %
2018/10/11 10:37:40.798, 0 %
2018/10/11 10:37:40.798, 0 %
2018/10/11 10:37:40.799, 5 %
2018/10/11 10:37:40.801, 0 %
2018/10/11 10:37:40.802, 0 %
2018/10/11 10:37:40.803, 0 %
2018/10/11 10:37:40.804, 0 %
2018/10/11 10:37:40.806, 0 %
2018/10/11 10:37:41.806, 0 %
2018/10/11 10:37:41.808, 0 %
2018/10/11 10:37:41.809, 0 %
2018/10/11 10:37:41.810, 0 %
2018/10/11 10:37:41.810, 0 %
2018/10/11 10:37:41.811, 0 %
2018/10/11 10:37:41.812, 51 %
2018/10/11 10:37:41.812, 0 %
2018/10/11 10:37:41.813, 0 %
2018/10/11 10:37:41.813, 0 %
2018/10/11 10:37:41.814, 0 %
2018/10/11 10:37:41.814, 0 %
2018/10/11 10:37:42.814, 0 %
2018/10/11 10:37:42.817, 0 %
2018/10/11 10:37:42.818, 0 %
2018/10/11 10:37:42.819, 0 %
2018/10/11 10:37:42.820, 0 %
2018/10/11 10:37:42.823, 0 %
2018/10/11 10:37:42.825, 1 %
2018/10/11 10:37:42.826, 0 %
2018/10/11 10:37:42.827, 0 %
