timestamp, utilization.gpu [%]
2018/10/11 10:42:39.382, 0 %
2018/10/11 10:42:39.384, 0 %
2018/10/11 10:42:39.385, 0 %
2018/10/11 10:42:39.387, 0 %
2018/10/11 10:42:39.388, 0 %
2018/10/11 10:42:39.390, 0 %
2018/10/11 10:42:39.395, 0 %
2018/10/11 10:42:39.396, 0 %
2018/10/11 10:42:39.398, 0 %
2018/10/11 10:42:39.400, 0 %
2018/10/11 10:42:39.402, 0 %
2018/10/11 10:42:39.403, 0 %
2018/10/11 10:42:40.405, 0 %
2018/10/11 10:42:40.405, 0 %
2018/10/11 10:42:40.405, 0 %
2018/10/11 10:42:40.406, 0 %
2018/10/11 10:42:40.406, 0 %
2018/10/11 10:42:40.406, 0 %
2018/10/11 10:42:40.407, 0 %
2018/10/11 10:42:40.407, 0 %
2018/10/11 10:42:40.408, 0 %
2018/10/11 10:42:40.408, 0 %
2018/10/11 10:42:40.408, 0 %
2018/10/11 10:42:40.409, 0 %
2018/10/11 10:42:41.409, 0 %
2018/10/11 10:42:41.410, 0 %
2018/10/11 10:42:41.411, 0 %
2018/10/11 10:42:41.412, 0 %
2018/10/11 10:42:41.413, 0 %
2018/10/11 10:42:41.414, 0 %
2018/10/11 10:42:41.415, 0 %
2018/10/11 10:42:41.417, 0 %
2018/10/11 10:42:41.418, 0 %
2018/10/11 10:42:41.419, 0 %
2018/10/11 10:42:41.420, 0 %
2018/10/11 10:42:41.420, 0 %
2018/10/11 10:42:42.421, 0 %
2018/10/11 10:42:42.422, 0 %
2018/10/11 10:42:42.422, 0 %
2018/10/11 10:42:42.423, 0 %
2018/10/11 10:42:42.423, 0 %
2018/10/11 10:42:42.423, 0 %
2018/10/11 10:42:42.424, 59 %
2018/10/11 10:42:42.425, 0 %
2018/10/11 10:42:42.426, 0 %
2018/10/11 10:42:42.427, 0 %
2018/10/11 10:42:42.427, 0 %
2018/10/11 10:42:42.428, 0 %
2018/10/11 10:42:43.428, 0 %
2018/10/11 10:42:43.429, 0 %
2018/10/11 10:42:43.429, 0 %
2018/10/11 10:42:43.430, 0 %
2018/10/11 10:42:43.430, 0 %
2018/10/11 10:42:43.430, 0 %
2018/10/11 10:42:43.431, 100 %
2018/10/11 10:42:43.431, 0 %
2018/10/11 10:42:43.431, 0 %
2018/10/11 10:42:43.432, 0 %
2018/10/11 10:42:43.432, 0 %
2018/10/11 10:42:43.432, 0 %
2018/10/11 10:42:44.433, 0 %
2018/10/11 10:42:44.433, 0 %
2018/10/11 10:42:44.434, 0 %
2018/10/11 10:42:44.434, 0 %
2018/10/11 10:42:44.434, 0 %
2018/10/11 10:42:44.435, 0 %
2018/10/11 10:42:44.436, 12 %
2018/10/11 10:42:44.436, 0 %
2018/10/11 10:42:44.437, 0 %
2018/10/11 10:42:44.437, 0 %
2018/10/11 10:42:44.438, 0 %
2018/10/11 10:42:44.438, 0 %
2018/10/11 10:42:45.439, 0 %
2018/10/11 10:42:45.440, 0 %
2018/10/11 10:42:45.440, 0 %
2018/10/11 10:42:45.441, 0 %
2018/10/11 10:42:45.441, 0 %
2018/10/11 10:42:45.441, 0 %
2018/10/11 10:42:45.442, 40 %
2018/10/11 10:42:45.442, 0 %
2018/10/11 10:42:45.443, 0 %
2018/10/11 10:42:45.444, 0 %
2018/10/11 10:42:45.444, 0 %
2018/10/11 10:42:45.445, 0 %
2018/10/11 10:42:46.446, 0 %
2018/10/11 10:42:46.446, 0 %
2018/10/11 10:42:46.447, 0 %
2018/10/11 10:42:46.447, 0 %
2018/10/11 10:42:46.448, 0 %
2018/10/11 10:42:46.448, 0 %
2018/10/11 10:42:46.448, 1 %
2018/10/11 10:42:46.449, 0 %
2018/10/11 10:42:46.449, 0 %
2018/10/11 10:42:46.450, 0 %
2018/10/11 10:42:46.450, 0 %
2018/10/11 10:42:46.450, 0 %
